Address,lon,lat
"LANDED HOUSING DEVELOPMENT, WOLSKEL ROAD, Singapore",103.8690452,1.3471355
"LANDED HOUSING DEVELOPMENT, LORONG N TELOK KURAU, Singapore",103.9127368,1.3100374
"LANDED HOUSING DEVELOPMENT, LORONG MARICAN, Singapore",103.908395,1.3221361
"LANDED HOUSING DEVELOPMENT, PEGU ROAD, Singapore",103.8515999,1.3233951
"LANDED HOUSING DEVELOPMENT, TOH TUCK TERRACE, Singapore",103.7687421,1.3387385
"LANDED HOUSING DEVELOPMENT, MARTIA ROAD, Singapore",103.9106805,1.3076003
"LANDED HOUSING DEVELOPMENT, LANGE ROAD, Singapore",103.8767903,1.3586382
"LANDED HOUSING DEVELOPMENT, JALAN RIMAU, Singapore",103.9072345,1.3291477
"LANDED HOUSING DEVELOPMENT, LORONG NANGKA, Singapore",103.907156,1.3121539
"LANDED HOUSING DEVELOPMENT, LENGKONG DUA, Singapore",103.9120939,1.3258695
"LANDED HOUSING DEVELOPMENT, GERALD DRIVE, Singapore",103.877431,1.3843843
"LANDED HOUSING DEVELOPMENT, VALLEY ROAD, Singapore",103.888423,1.3617648
"LANDED HOUSING DEVELOPMENT, JALAN LIMAU PURUT, Singapore",103.9477789,1.3233262
"LANDED HOUSING DEVELOPMENT, JALAN TAMBAN, Singapore",103.9110501,1.3081982
"LANDED HOUSING DEVELOPMENT, HAI SING CRESCENT, Singapore",103.8936825,1.3647934
"LANDED HOUSING DEVELOPMENT, HAPPY AVENUE NORTH, Singapore",103.8810144,1.3310617
"LANDED HOUSING DEVELOPMENT, ROSE LANE, Singapore",103.8935438,1.3099219
"LANDED HOUSING DEVELOPMENT, BEDOK AVENUE, Singapore",103.9528608,1.3215869
"LANDED HOUSING DEVELOPMENT, MOUNT SINAI DRIVE, Singapore",103.7804475,1.3175596
"LANDED HOUSING DEVELOPMENT, PASIR PANJANG HILL, Singapore",103.7854718,1.2814764
"LANDED HOUSING DEVELOPMENT, FOWLIE ROAD, Singapore",103.9027949,1.3066601
"LANDED HOUSING DEVELOPMENT, JALAN BELANGKAS, Singapore",103.8836208,1.3305516
"LANDED HOUSING DEVELOPMENT, JALAN MAWAR, Singapore",103.882873,1.3314759
"LANDED HOUSING DEVELOPMENT, SPRINGLEAF ROAD, Singapore",103.8222176,1.3974413
"LANDED HOUSING DEVELOPMENT, SIGLAP ROAD, Singapore",103.923105,1.313587
"LANDED HOUSING DEVELOPMENT, LORONG SALLEH, Singapore",103.906866,1.3236672
"LANDED HOUSING DEVELOPMENT, BRADDELL ROAD, Singapore",103.8545674,1.3434257
"LANDED HOUSING DEVELOPMENT, CARLISLE ROAD, Singapore",103.8480691,1.314383
"LANDED HOUSING DEVELOPMENT, STILL LANE, Singapore",103.9086172,1.3107304
"LANDED HOUSING DEVELOPMENT, JALAN SEGAM, Singapore",103.960155,1.3476759
"LANDED HOUSING DEVELOPMENT, HARVEY CLOSE, Singapore",103.9536265,1.3409247
"LANDED HOUSING DEVELOPMENT, CHANCERY HILL WALK, Singapore",103.8394412,1.3235172
"LANDED HOUSING DEVELOPMENT, CHEOW KENG ROAD, Singapore",103.9057912,1.307346
"LANDED HOUSING DEVELOPMENT, JALAN GREJA, Singapore",103.9550755,1.3237034
"LANDED HOUSING DEVELOPMENT, WESTRIDGE WALK, Singapore",103.7902098,1.2775462
"LANDED HOUSING DEVELOPMENT, PRIMROSE AVENUE, Singapore",103.9345991,1.3158098
"LANDED HOUSING DEVELOPMENT, LENGKONG LIMA, Singapore",103.9136156,1.3274238
"LANDED HOUSING DEVELOPMENT, LEITH PARK, Singapore",103.8741237,1.3620971
"LANDED HOUSING DEVELOPMENT, JALAN PUNAI, Singapore",103.9075853,1.329746
"LANDED HOUSING DEVELOPMENT, WOODSVILLE CLOSE, Singapore",103.8679596,1.3296926
"LANDED HOUSING DEVELOPMENT, MOONSTONE LANE, Singapore",103.865865,1.3277592
"LANDED HOUSING DEVELOPMENT, HARVEY CRESCENT, Singapore",103.9543644,1.3406011
"LANDED HOUSING DEVELOPMENT, HAIG AVENUE, Singapore",103.8993562,1.3079541
"LANDED HOUSING DEVELOPMENT, LUCKY RISE, Singapore",103.9407607,1.3186465
"LANDED HOUSING DEVELOPMENT, SOMMERVILLE WALK, Singapore",103.8699947,1.3444279
"LANDED HOUSING DEVELOPMENT, MOONBEAM WALK, Singapore",103.7815344,1.3187792
"LANDED HOUSING DEVELOPMENT, SALLIM ROAD, Singapore",103.8813703,1.3262365
"LANDED HOUSING DEVELOPMENT, JALAN POKOK SERUNAI, Singapore",103.9364623,1.3139486
"LANDED HOUSING DEVELOPMENT, ANGSANA AVENUE, Singapore",103.8743883,1.3316927
"LANDED HOUSING DEVELOPMENT, JALAN PARI BURONG, Singapore",103.9462887,1.3343063
"LANDED HOUSING DEVELOPMENT, JALAN RIA, Singapore",103.8667068,1.3461154
"LANDED HOUSING DEVELOPMENT, JALAN KAYU MANIS, Singapore",103.8349646,1.3047612
"LANDED HOUSING DEVELOPMENT, SHREWSBURY ROAD, Singapore",103.8485812,1.3183048
"LANDED HOUSING DEVELOPMENT, JALAN LOYANG BESAR, Singapore",103.9606109,1.3785756
"LANDED HOUSING DEVELOPMENT, LORONG 102 CHANGI, Singapore",103.9009223,1.3157796
"LANDED HOUSING DEVELOPMENT, SEA AVENUE, Singapore",103.9069785,1.3056865
"LANDED HOUSING DEVELOPMENT, LORONG SARHAD, Singapore",103.7882344,1.2807277
"LANDED HOUSING DEVELOPMENT, SIOK WAN CLOSE, Singapore",103.7892946,1.2780071
"LANDED HOUSING DEVELOPMENT, JALAN SONGKET, Singapore",103.8864443,1.3566713
"LANDED HOUSING DEVELOPMENT, NAMLY DRIVE, Singapore",103.796665,1.3238401
"LANDED HOUSING DEVELOPMENT, TOH AVENUE, Singapore",103.9740608,1.36508
"LANDED HOUSING DEVELOPMENT, TOH DRIVE, Singapore",103.973161,1.3642011
"LANDED HOUSING DEVELOPMENT, LORONG K TELOK KURAU, Singapore",103.9114924,1.3130157
"LANDED HOUSING DEVELOPMENT, MERAGI CLOSE, Singapore",103.9599069,1.343136
"LANDED HOUSING DEVELOPMENT, JALAN KEMBOJA, Singapore",103.8736473,1.3315129
"LANDED HOUSING DEVELOPMENT, WILLOW AVENUE, Singapore",103.8749626,1.3335229
"LANDED HOUSING DEVELOPMENT, LORONG 110 CHANGI, Singapore",103.9098264,1.3177639
"LANDED HOUSING DEVELOPMENT, ENG KONG ROAD, Singapore",103.7682078,1.3354247
"LANDED HOUSING DEVELOPMENT, ENG KONG GARDEN, Singapore",103.7690482,1.3343037
"LANDED HOUSING DEVELOPMENT, TANAH MERAH BESAR LANE, Singapore",103.9756356,1.359347
"LANDED HOUSING DEVELOPMENT, BRIGHT HILL CRESCENT, Singapore",103.8324897,1.3560854
"LANDED HOUSING DEVELOPMENT, GREENBANK PARK, Singapore",103.7888645,1.3478931
"LANDED HOUSING DEVELOPMENT, SHELFORD ROAD, Singapore",103.8105676,1.3270327
"LANDED HOUSING DEVELOPMENT, LORONG ABU TALIB, Singapore",103.9286873,1.315715
"LANDED HOUSING DEVELOPMENT, JALAN WARINGIN, Singapore",103.9180756,1.3234356
"LANDED HOUSING DEVELOPMENT, KEE SUN AVENUE, Singapore",103.9286928,1.3107239
"LANDED HOUSING DEVELOPMENT, LUCKY VIEW, Singapore",103.9395085,1.3178965
"LANDED HOUSING DEVELOPMENT, OWEN ROAD, Singapore",103.852259,1.3146313
"LANDED HOUSING DEVELOPMENT, TANAH MERAH KECHIL ROAD SOUTH, Singapore",103.9466776,1.3217884
"LANDED HOUSING DEVELOPMENT, JALAN RAHMAT, Singapore",103.9082224,1.321338
"LANDED HOUSING DEVELOPMENT, ST. PATRICK'S ROAD, Singapore",103.912676,1.3080632
"LANDED HOUSING DEVELOPMENT, JALAN SINGA, Singapore",103.9073668,1.3307509
"LANDED HOUSING DEVELOPMENT, BEDOK RIA PLACE, Singapore",103.9514401,1.3271494
"LANDED HOUSING DEVELOPMENT, UPPER SERANGOON ROAD, Singapore",103.8824703,1.3576474
"LANDED HOUSING DEVELOPMENT, JALAN BANGAU, Singapore",103.8715735,1.3837432
"LANDED HOUSING DEVELOPMENT, HILLSIDE DRIVE, Singapore",103.877041,1.3580519
"LANDED HOUSING DEVELOPMENT, JALAN TARI PAYONG, Singapore",103.871391,1.3990466
"LANDED HOUSING DEVELOPMENT, LORONG KILAT, Singapore",103.7737058,1.3410296
"LANDED HOUSING DEVELOPMENT, FABER GROVE, Singapore",103.7557206,1.3228415
"LANDED HOUSING DEVELOPMENT, KOVAN CLOSE, Singapore",103.8810141,1.3589638
"LANDED HOUSING DEVELOPMENT, WISHART ROAD, Singapore",103.8139499,1.2701656
"LANDED HOUSING DEVELOPMENT, JALAN TANAH PUTEH, Singapore",103.9306721,1.3161737
"LANDED HOUSING DEVELOPMENT, JALAN SENYUM, Singapore",103.9144186,1.322296
"LANDED HOUSING DEVELOPMENT, LORONG SARI, Singapore",103.7870967,1.2800666
"LANDED HOUSING DEVELOPMENT, MERAGI TERRACE, Singapore",103.9598755,1.342448
"LANDED HOUSING DEVELOPMENT, FABER DRIVE, Singapore",103.7591298,1.3191653
"LANDED HOUSING DEVELOPMENT, ST. XAVIER'S LANE, Singapore",103.8984138,1.3714227
"LANDED HOUSING DEVELOPMENT, TOH CLOSE, Singapore",103.9711281,1.3637923
"LANDED HOUSING DEVELOPMENT, EAST COAST TERRACE, Singapore",103.9226997,1.3109327
"LANDED HOUSING DEVELOPMENT, TOH CRESCENT, Singapore",103.9730077,1.3657523
"LANDED HOUSING DEVELOPMENT, JALAN TAMBUR, Singapore",103.8295832,1.3645022
"LANDED HOUSING DEVELOPMENT, LORONG PISANG BATU, Singapore",103.7735312,1.3435555
"LANDED HOUSING DEVELOPMENT, MING TECK PARK, Singapore",103.788097,1.3197994
"LANDED HOUSING DEVELOPMENT, FABER GREEN, Singapore",103.7580335,1.319012
"LANDED HOUSING DEVELOPMENT, DUNEARN ROAD, Singapore",103.8090096,1.325467
"LANDED HOUSING DEVELOPMENT, TOH TUCK DRIVE, Singapore",103.7704562,1.3410807
"LANDED HOUSING DEVELOPMENT, FLORENCE CLOSE, Singapore",103.8862632,1.3621124
"LANDED HOUSING DEVELOPMENT, TOH YI ROAD, Singapore",103.7712818,1.3377047
"LANDED HOUSING DEVELOPMENT, RAMBAI ROAD, Singapore",103.9053773,1.3110077
"LANDED HOUSING DEVELOPMENT, WAREHAM ROAD, Singapore",103.8940297,1.3078658
"LANDED HOUSING DEVELOPMENT, KWONG AVENUE, Singapore",103.871092,1.3307213
"LANDED HOUSING DEVELOPMENT, SIXTH AVENUE, Singapore",103.7921606,1.3242223
"LANDED HOUSING DEVELOPMENT, JALAN LIM TAI SEE, Singapore",103.7935352,1.3216783
"LANDED HOUSING DEVELOPMENT, KING'S ROAD, Singapore",103.8073808,1.319338
"LANDED HOUSING DEVELOPMENT, JALAN MELATI, Singapore",103.883073,1.3290994
"LANDED HOUSING DEVELOPMENT, CHANCERY LANE, Singapore",103.8371596,1.3198919
"LANDED HOUSING DEVELOPMENT, SEA BREEZE ROAD, Singapore",103.9519879,1.3369547
"LANDED HOUSING DEVELOPMENT, LUCKY HEIGHTS, Singapore",103.9406252,1.317416
"LANDED HOUSING DEVELOPMENT, EAST COAST DRIVE, Singapore",103.9221512,1.3106953
"LANDED HOUSING DEVELOPMENT, LIM TAI SEE WALK, Singapore",103.79252,1.3225632
"LANDED HOUSING DEVELOPMENT, JALAN MERAH SAGA, Singapore",103.7984433,1.312072
"LANDED HOUSING DEVELOPMENT, GALISTAN AVENUE, Singapore",103.7595986,1.3781146
"LANDED HOUSING DEVELOPMENT, LUCKY CRESCENT, Singapore",103.9405735,1.317972
"LANDED HOUSING DEVELOPMENT, CHU YEN STREET, Singapore",103.7587918,1.3584215
"LANDED HOUSING DEVELOPMENT, MOUNTBATTEN ROAD, Singapore",103.8887761,1.3005303
"LANDED HOUSING DEVELOPMENT, POOLE ROAD, Singapore",103.8929063,1.3071399
"LANDED HOUSING DEVELOPMENT, PONGGOL TWENTY-FOURTH AVENUE, Singapore",103.9091941,1.4186526
"LANDED HOUSING DEVELOPMENT, JALAN LADA PUTEH, Singapore",103.8339988,1.3052364
"LANDED HOUSING DEVELOPMENT, HOOT KIAM ROAD, Singapore",103.8300709,1.2976023
"LANDED HOUSING DEVELOPMENT, CRESCENT ROAD, Singapore",103.8931542,1.3037597
"LANDED HOUSING DEVELOPMENT, SENNETT CLOSE, Singapore",103.939127,1.316119
"LANDED HOUSING DEVELOPMENT, PONGGOL SEVENTEENTH AVENUE, Singapore",103.9051721,1.415714
"LANDED HOUSING DEVELOPMENT, JUBILEE ROAD, Singapore",103.7662464,1.3066105
"LANDED HOUSING DEVELOPMENT, FABER WALK, Singapore",103.7575915,1.3220998
"LANDED HOUSING DEVELOPMENT, BRIGHTON AVENUE, Singapore",103.8726472,1.3609691
"LANDED HOUSING DEVELOPMENT, MAPLE AVENUE, Singapore",103.7922764,1.3311219
"LANDED HOUSING DEVELOPMENT, ELLIOT ROAD, Singapore",103.930593,1.3120508
"LANDED HOUSING DEVELOPMENT, DUBLIN ROAD, Singapore",103.8397303,1.2983871
"LANDED HOUSING DEVELOPMENT, JALAN ELOK, Singapore",103.8353737,1.3061616
"LANDED HOUSING DEVELOPMENT, HAIG LANE, Singapore",103.8987385,1.3089765
"LANDED HOUSING DEVELOPMENT, LENGKOK MARIAM, Singapore",103.9697957,1.362785
"LANDED HOUSING DEVELOPMENT, BEGONIA ROAD, Singapore",103.8627558,1.3878366
"LANDED HOUSING DEVELOPMENT, CHUAN GARDEN, Singapore",103.86897,1.3627037
"LANDED HOUSING DEVELOPMENT, ELIAS ROAD, Singapore",103.9414209,1.3776679
"LANDED HOUSING DEVELOPMENT, GOLDHILL DRIVE, Singapore",103.8323938,1.3209825
"LANDED HOUSING DEVELOPMENT, SENNETT AVENUE, Singapore",103.9386538,1.3188487
"LANDED HOUSING DEVELOPMENT, ZEHNDER ROAD, Singapore",103.7858814,1.2834845
"LANDED HOUSING DEVELOPMENT, LORONG 16 GEYLANG, Singapore",103.8799352,1.3110756
"LANDED HOUSING DEVELOPMENT, JALAN ANGGEREK, Singapore",103.8818569,1.3295279
"LANDED HOUSING DEVELOPMENT, JALAN AMPANG, Singapore",103.7945768,1.3211197
"LANDED HOUSING DEVELOPMENT, UPPER NERAM ROAD, Singapore",103.8659197,1.3873436
"LANDED HOUSING DEVELOPMENT, MARGATE ROAD, Singapore",103.8888843,1.2989509
"LANDED HOUSING DEVELOPMENT, BOSCOMBE ROAD, Singapore",103.8949486,1.3056791
"LANDED HOUSING DEVELOPMENT, JALAN SEDAP, Singapore",103.8964319,1.3003147
"LANDED HOUSING DEVELOPMENT, TAN SIM BOH ROAD, Singapore",103.840931,1.3261297
"LANDED HOUSING DEVELOPMENT, BARKER ROAD, Singapore",103.8341297,1.320049
"LANDED HOUSING DEVELOPMENT, SUNSET WAY, Singapore",103.7669284,1.3279837
"LANDED HOUSING DEVELOPMENT, CHAPEL CLOSE, Singapore",103.9065409,1.3078938
"LANDED HOUSING DEVELOPMENT, JALAN NOVENA, Singapore",103.8429515,1.323046
"LANDED HOUSING DEVELOPMENT, UPPER CHANGI ROAD NORTH, Singapore",103.9738196,1.3626197
"LANDED HOUSING DEVELOPMENT, LENGKONG ENAM, Singapore",103.9142949,1.3269715
"LANDED HOUSING DEVELOPMENT, SIME ROAD, Singapore",103.8117058,1.3395134
"LANDED HOUSING DEVELOPMENT, EMERALD HILL ROAD, Singapore",103.8393188,1.3030712
"LANDED HOUSING DEVELOPMENT, FABER HEIGHTS, Singapore",103.7565971,1.3229771
"LANDED HOUSING DEVELOPMENT, BO SENG AVENUE, Singapore",103.8383795,1.3270276
"LANDED HOUSING DEVELOPMENT, STURDEE ROAD, Singapore",103.8586135,1.3127843
"LANDED HOUSING DEVELOPMENT, CHERRY AVENUE, Singapore",103.7924359,1.332439
"LANDED HOUSING DEVELOPMENT, JALAN LANA, Singapore",103.9187957,1.3239267
"LANDED HOUSING DEVELOPMENT, CHAPEL ROAD, Singapore",103.908219,1.305409
"LANDED HOUSING DEVELOPMENT, GREENWOOD PLACE, Singapore",103.8059015,1.3331351
"LANDED HOUSING DEVELOPMENT, SPRINGLEAF AVENUE, Singapore",103.8212132,1.3983385
"LANDED HOUSING DEVELOPMENT, DA SILVA LANE, Singapore",103.8828929,1.3636134
"LANDED HOUSING DEVELOPMENT, CORONATION ROAD WEST, Singapore",103.7945875,1.3197816
"LANDED HOUSING DEVELOPMENT, DUNMAN LANE, Singapore",103.8953676,1.3088754
"LANDED HOUSING DEVELOPMENT, SURIN LANE, Singapore",103.8811977,1.3541716
"LANDED HOUSING DEVELOPMENT, RIVIERA DRIVE, Singapore",103.9427999,1.3163187
"LANDED HOUSING DEVELOPMENT, WAN THO AVENUE, Singapore",103.8717571,1.3325458
"LANDED HOUSING DEVELOPMENT, THOMSON ROAD, Singapore",103.8407172,1.3284362
"LANDED HOUSING DEVELOPMENT, JALAN RABU, Singapore",103.8374763,1.35345
"LANDED HOUSING DEVELOPMENT, RECREATION LANE, Singapore",103.8743847,1.3519023
"LANDED HOUSING DEVELOPMENT, WATTEN ESTATE ROAD, Singapore",103.8098119,1.3293915
"LANDED HOUSING DEVELOPMENT, GREENLEAF PLACE, Singapore",103.7868677,1.3248133
"LANDED HOUSING DEVELOPMENT, JALAN SELANTING, Singapore",103.7676033,1.3448281
"LANDED HOUSING DEVELOPMENT, WILKINSON ROAD, Singapore",103.8908503,1.3026352
"LANDED HOUSING DEVELOPMENT, GUILLEMARD ROAD, Singapore",103.885691,1.3112603
"LANDED HOUSING DEVELOPMENT, WATTEN CLOSE, Singapore",103.8082584,1.3280397
"LANDED HOUSING DEVELOPMENT, JALAN TENON, Singapore",103.8849309,1.3543367
"LANDED HOUSING DEVELOPMENT, JERVOIS ROAD, Singapore",103.8212053,1.2949316
"LANDED HOUSING DEVELOPMENT, LENTOR DRIVE, Singapore",103.8362354,1.3851814
"LANDED HOUSING DEVELOPMENT, EAST COAST AVENUE, Singapore",103.9236144,1.3099359
"LANDED HOUSING DEVELOPMENT, LORONG PISANG UDANG, Singapore",103.7720538,1.3433911
"LANDED HOUSING DEVELOPMENT, LORNIE WALK, Singapore",103.8207295,1.3386144
"LANDED HOUSING DEVELOPMENT, PARKSTONE ROAD, Singapore",103.8948834,1.3065856
"LANDED HOUSING DEVELOPMENT, DYSON ROAD, Singapore",103.8398706,1.3256677
"LANDED HOUSING DEVELOPMENT, NAMLY AVENUE, Singapore",103.7979048,1.3265332
"LANDED HOUSING DEVELOPMENT, BROADRICK CLOSE, Singapore",103.8903859,1.3056149
"LANDED HOUSING DEVELOPMENT, PULASAN ROAD, Singapore",103.9065825,1.3113672
"LANDED HOUSING DEVELOPMENT, ELLIOT WALK, Singapore",103.9313553,1.3121175
"LANDED HOUSING DEVELOPMENT, DEDAP LINK, Singapore",103.8670002,1.3880959
"LANDED HOUSING DEVELOPMENT, DEVONSHIRE ROAD, Singapore",103.8370225,1.2989048
"LANDED HOUSING DEVELOPMENT, SIAN TUAN AVENUE, Singapore",103.7858816,1.3387231
"LANDED HOUSING DEVELOPMENT, WHITLEY ROAD, Singapore",103.837383,1.3261437
"LANDED HOUSING DEVELOPMENT, MOUNT SINAI WALK, Singapore",103.7806245,1.3176168
"LANDED HOUSING DEVELOPMENT, BOURNEMOUTH ROAD, Singapore",103.8935082,1.301964
"LANDED HOUSING DEVELOPMENT, HARVEY AVENUE, Singapore",103.9544544,1.3384157
"LANDED HOUSING DEVELOPMENT, VICTORIA PARK ROAD, Singapore",103.8034908,1.3202489
"LANDED HOUSING DEVELOPMENT, NAMLY GARDEN, Singapore",103.7954034,1.3245325
"LANDED HOUSING DEVELOPMENT, BUKIT TERESA CLOSE, Singapore",103.8255179,1.2764908
"LANDED HOUSING DEVELOPMENT, CHARLTON LANE, Singapore",103.8819989,1.3557472
"LANDED HOUSING DEVELOPMENT, BOUNDARY ROAD, Singapore",103.8718769,1.3556455
"LANDED HOUSING DEVELOPMENT, GREENVIEW CRESCENT, Singapore",103.8061648,1.3338845
"LANDED HOUSING DEVELOPMENT, NAMLY RISE, Singapore",103.7941236,1.3263808
"LANDED HOUSING DEVELOPMENT, GREENLEAF RISE, Singapore",103.78759,1.3237209
"LANDED HOUSING DEVELOPMENT, ROSYTH AVENUE, Singapore",103.877371,1.36197
"LANDED HOUSING DEVELOPMENT, JALAN KEBAYA, Singapore",103.7795862,1.3145115
"LANDED HOUSING DEVELOPMENT, FERNHILL CLOSE, Singapore",103.8230888,1.3123503
"LANDED HOUSING DEVELOPMENT, CARMICHAEL ROAD, Singapore",103.863012,1.3428608
"LANDED HOUSING DEVELOPMENT, PLANTATION AVENUE, Singapore",103.8730968,1.3591057
"LANDED HOUSING DEVELOPMENT, HOLLAND ROAD, Singapore",103.7983796,1.312941
"LANDED HOUSING DEVELOPMENT, BRIGHT HILL DRIVE, Singapore",103.8319525,1.3574913
"LANDED HOUSING DEVELOPMENT, MOONBEAM TERRACE, Singapore",103.7829701,1.3177648
"LANDED HOUSING DEVELOPMENT, VANDA ROAD, Singapore",103.7993796,1.3328245
"LANDED HOUSING DEVELOPMENT, HILLCREST ROAD, Singapore",103.8079635,1.3321387
"LANDED HOUSING DEVELOPMENT, KING'S CLOSE, Singapore",103.8032364,1.317697
"LANDED HOUSING DEVELOPMENT, SIAK KEW AVENUE, Singapore",103.8720406,1.3303251
"LANDED HOUSING DEVELOPMENT, GREENWOOD AVENUE, Singapore",103.8051491,1.3345112
"LANDED HOUSING DEVELOPMENT, HAIG ROAD, Singapore",103.8977379,1.3094682
"LANDED HOUSING DEVELOPMENT, LORONG SELANGAT, Singapore",103.8686469,1.345603
"LANDED HOUSING DEVELOPMENT, JALAN SIANTAN, Singapore",103.796788,1.3224869
"LANDED HOUSING DEVELOPMENT, LILY AVENUE, Singapore",103.7939919,1.3306276
"LANDED HOUSING DEVELOPMENT, AROOZOO LANE, Singapore",103.8828615,1.353809
"LANDED HOUSING DEVELOPMENT, JALAN BULOH PERINDU, Singapore",103.9206941,1.3095314
"LANDED HOUSING DEVELOPMENT, JALAN SEAVIEW, Singapore",103.8959163,1.300828
"LANDED HOUSING DEVELOPMENT, QUEEN'S ROAD, Singapore",103.8093452,1.3206693
"LANDED HOUSING DEVELOPMENT, SUNSET VIEW, Singapore",103.819836,1.352083
"LANDED HOUSING DEVELOPMENT, MOONBEAM VIEW, Singapore",103.7817932,1.3180393
"LANDED HOUSING DEVELOPMENT, JALAN LANGGAR BEDOK, Singapore",103.950017,1.325773
"LANDED HOUSING DEVELOPMENT, MEYER ROAD, Singapore",103.8913837,1.2971589
"LANDED HOUSING DEVELOPMENT, JALAN LOKAM, Singapore",103.8843356,1.3469012
"LANDED HOUSING DEVELOPMENT, STIRLING ROAD, Singapore",103.8043998,1.295345
"LANDED HOUSING DEVELOPMENT, GREENLEAF DRIVE, Singapore",103.7854483,1.3226847
"LANDED HOUSING DEVELOPMENT, LYNWOOD GROVE, Singapore",103.8629572,1.3462037
"LANDED HOUSING DEVELOPMENT, MERRYN ROAD, Singapore",103.8246563,1.3263411
"LANDED HOUSING DEVELOPMENT, TUDOR CLOSE, Singapore",103.8197132,1.3268756
"LANDED HOUSING DEVELOPMENT, WATTEN PARK, Singapore",103.8077919,1.3269462
"LANDED HOUSING DEVELOPMENT, HOLLAND GROVE DRIVE, Singapore",103.7803512,1.3137474
"LANDED HOUSING DEVELOPMENT, JALAN KUANG, Singapore",103.9611174,1.3469083
"LANDED HOUSING DEVELOPMENT, TANJONG KATONG ROAD, Singapore",103.8952083,1.3078724
"LANDED HOUSING DEVELOPMENT, HAPPY AVENUE CENTRAL, Singapore",103.8808861,1.3304365
"LANDED HOUSING DEVELOPMENT, JALAN SOTONG, Singapore",103.9116574,1.3084029
"LANDED HOUSING DEVELOPMENT, JALAN PASIRAN, Singapore",103.8376621,1.318998
"LANDED HOUSING DEVELOPMENT, TAMARIND ROAD, Singapore",103.8605158,1.3892077
"LANDED HOUSING DEVELOPMENT, JALAN ARNAP, Singapore",103.8277931,1.3005279
"LANDED HOUSING DEVELOPMENT, VANDA CRESCENT, Singapore",103.7995314,1.3337112
"LANDED HOUSING DEVELOPMENT, WATTEN TERRACE, Singapore",103.8075772,1.3277912
"LANDED HOUSING DEVELOPMENT, CHESTNUT CRESCENT, Singapore",103.7709247,1.371689
"LANDED HOUSING DEVELOPMENT, ASIMONT LANE, Singapore",103.8351935,1.3204421
"LANDED HOUSING DEVELOPMENT, PEACH GARDEN, Singapore",103.819836,1.352083
"LANDED HOUSING DEVELOPMENT, WILTSHIRE ROAD, Singapore",103.9416502,1.3175093
"LANDED HOUSING DEVELOPMENT, THAM SOONG AVENUE, Singapore",103.7741068,1.3433338
"LANDED HOUSING DEVELOPMENT, MOUNT SINAI VIEW, Singapore",103.7814119,1.3175451
"LANDED HOUSING DEVELOPMENT, LORONG KISMIS, Singapore",103.7683168,1.3373826
"LANDED HOUSING DEVELOPMENT, PRINCE OF WALES ROAD, Singapore",103.8086803,1.3229893
"LANDED HOUSING DEVELOPMENT, SUNSET PLACE, Singapore",103.7683428,1.326386
"LANDED HOUSING DEVELOPMENT, PALM AVENUE, Singapore",103.9301677,1.3131779
"LANDED HOUSING DEVELOPMENT, CORONATION DRIVE, Singapore",103.8056695,1.3230835
"LANDED HOUSING DEVELOPMENT, NAMLY PLACE, Singapore",103.7976496,1.3233465
"LANDED HOUSING DEVELOPMENT, MATLOCK RISE, Singapore",103.8636342,1.3473824
"LANDED HOUSING DEVELOPMENT, JALAN BERJAYA, Singapore",103.8452919,1.3530093
"LANDED HOUSING DEVELOPMENT, JALAN NAGA SARI, Singapore",103.8002557,1.3310365
"LANDED HOUSING DEVELOPMENT, GENTLE ROAD, Singapore",103.8393165,1.3196092
"LANDED HOUSING DEVELOPMENT, SENNETT LANE, Singapore",103.937056,1.3166478
"LANDED HOUSING DEVELOPMENT, LORONG 12 GEYLANG, Singapore",103.8783633,1.3111065
"LANDED HOUSING DEVELOPMENT, JALAN MERLIMAU, Singapore",103.8406528,1.3237469
"LANDED HOUSING DEVELOPMENT, LORNIE ROAD, Singapore",103.8283895,1.3405649
"LANDED HOUSING DEVELOPMENT, SUNSET SQUARE, Singapore",103.7675556,1.3278311
"LANDED HOUSING DEVELOPMENT, SUNSET DRIVE, Singapore",103.7670497,1.3253678
"LANDED HOUSING DEVELOPMENT, CORONATION ROAD, Singapore",103.8053262,1.3218636
"LANDED HOUSING DEVELOPMENT, LYNDHURST ROAD, Singapore",103.8880366,1.3037344
"LANDED HOUSING DEVELOPMENT, BRANKSOME ROAD, Singapore",103.891135,1.3035753
"LANDED HOUSING DEVELOPMENT, CHUN TIN ROAD, Singapore",103.7738584,1.3419404
"LANDED HOUSING DEVELOPMENT, HERTFORD ROAD, Singapore",103.8484825,1.3131994
"LANDED HOUSING DEVELOPMENT, MARYLAND DRIVE, Singapore",103.7860646,1.319632
"LANDED HOUSING DEVELOPMENT, GOODMAN ROAD, Singapore",103.8907701,1.3044379
"LANDED HOUSING DEVELOPMENT, BROADRICK ROAD, Singapore",103.8905618,1.3020242
"LANDED HOUSING DEVELOPMENT, STEVENS DRIVE, Singapore",103.8270608,1.3171377
"LANDED HOUSING DEVELOPMENT, LINDEN DRIVE, Singapore",103.8019029,1.333936
"LANDED HOUSING DEVELOPMENT, HUA GUAN AVENUE, Singapore",103.7850624,1.3392516
"LANDED HOUSING DEVELOPMENT, SOMMERVILLE ROAD, Singapore",103.8682588,1.345013
"LANDED HOUSING DEVELOPMENT, BUCKLEY ROAD, Singapore",103.8405623,1.3179133
